merchant_id,Risk_Score,Total_Trans
86086,0.3333333333333333,1
85939,0.3333333333333333,1
85926,0.3333333333333333,1
91431,0.3333333333333333,1
91677,0.3333333333333333,1
68151,0.3333333333333333,1
96015,0.3333333333333333,1
97302,0.3333333333333333,1
97278,0.3333333333333333,1
97178,0.3333333333333333,1
97110,0.3333333333333333,1
96972,0.3333333333333333,1
96914,0.3333333333333333,1
96803,0.3333333333333333,1
96786,0.3333333333333333,1
96757,0.3333333333333333,1
96751,0.3333333333333333,1
96675,0.3333333333333333,1
96610,0.3333333333333333,1
96492,0.3333333333333333,1
96428,0.3333333333333333,1
96409,0.3333333333333333,1
96294,0.3333333333333333,1
96247,0.3333333333333333,1
96210,0.3333333333333333,1
96149,0.3333333333333333,1
97314,0.3333333333333333,1
97342,0.3333333333333333,1
97583,0.3333333333333333,1
98669,0.3333333333333333,1
99588,0.3333333333333333,1
99372,0.3333333333333333,1
99261,0.3333333333333333,1
99083,0.3333333333333333,1
99030,0.3333333333333333,1
98777,0.3333333333333333,1
98758,0.3333333333333333,1
98749,0.3333333333333333,1
98484,0.3333333333333333,1
97614,0.3333333333333333,1
98449,0.3333333333333333,1
98374,0.3333333333333333,1
98259,0.3333333333333333,1
98040,0.3333333333333333,1
97925,0.3333333333333333,1
97774,0.3333333333333333,1
97685,0.3333333333333333,1
97629,0.3333333333333333,1
96052,0.3333333333333333,1
95877,0.3333333333333333,1
91740,0.3333333333333333,1
95786,0.3333333333333333,1
94035,0.3333333333333333,1
93947,0.3333333333333333,1
93916,0.3333333333333333,1
93794,0.3333333333333333,1
93330,0.3333333333333333,1
92980,0.3333333333333333,1
92928,0.3333333333333333,1
92464,0.3333333333333333,1
92443,0.3333333333333333,1
92426,0.3333333333333333,1
92417,0.3333333333333333,1
92365,0.3333333333333333,1
92301,0.3333333333333333,1
92170,0.3333333333333333,1
92088,0.3333333333333333,1
92057,0.3333333333333333,1
91960,0.3333333333333333,1
91881,0.3333333333333333,1
91828,0.3333333333333333,1
94047,0.3333333333333333,1
94249,0.3333333333333333,1
94348,0.3333333333333333,1
94747,0.3333333333333333,1
95750,0.3333333333333333,1
95577,0.3333333333333333,1
95377,0.3333333333333333,1
95339,0.3333333333333333,1
95302,0.3333333333333333,1
95186,0.3333333333333333,1
95111,0.3333333333333333,1
95105,0.3333333333333333,1
94722,0.3333333333333333,1
94371,0.3333333333333333,1
94669,0.3333333333333333,1
94643,0.3333333333333333,1
94514,0.3333333333333333,1
94513,0.3333333333333333,1
94493,0.3333333333333333,1
94482,0.3333333333333333,1
94454,0.3333333333333333,1
94438,0.3333333333333333,1
83636,0.3333333333333333,1
83613,0.3333333333333333,1
83590,0.3333333333333333,1
72196,0.3333333333333333,1
73987,0.3333333333333333,1
73933,0.3333333333333333,1
73853,0.3333333333333333,1
73527,0.3333333333333333,1
73480,0.3333333333333333,1
73417,0.3333333333333333,1
73234,0.3333333333333333,1
73219,0.3333333333333333,1
73215,0.3333333333333333,1
73182,0.3333333333333333,1
73171,0.3333333333333333,1
73152,0.3333333333333333,1
73119,0.3333333333333333,1
72886,0.3333333333333333,1
72784,0.3333333333333333,1
72680,0.3333333333333333,1
72662,0.3333333333333333,1
72414,0.3333333333333333,1
72376,0.3333333333333333,1
74119,0.3333333333333333,1
74335,0.3333333333333333,1
74433,0.3333333333333333,1
75670,0.3333333333333333,1
76519,0.3333333333333333,1
76473,0.3333333333333333,1
76347,0.3333333333333333,1
76334,0.3333333333333333,1
76038,0.3333333333333333,1
75933,0.3333333333333333,1
75874,0.3333333333333333,1
75684,0.3333333333333333,1
75502,0.3333333333333333,1
74453,0.3333333333333333,1
75378,0.3333333333333333,1
74923,0.3333333333333333,1
74790,0.3333333333333333,1
74782,0.3333333333333333,1
74774,0.3333333333333333,1
74727,0.3333333333333333,1
74702,0.3333333333333333,1
74483,0.3333333333333333,1
72341,0.3333333333333333,1
72120,0.3333333333333333,1
83433,0.3333333333333333,1
72026,0.3333333333333333,1
69713,0.3333333333333333,1
69676,0.3333333333333333,1
69584,0.3333333333333333,1
69555,0.3333333333333333,1
69515,0.3333333333333333,1
69480,0.3333333333333333,1
69392,0.3333333333333333,1
69360,0.3333333333333333,1
69117,0.3333333333333333,1
68912,0.3333333333333333,1
68875,0.3333333333333333,1
68856,0.3333333333333333,1
68616,0.3333333333333333,1
68578,0.3333333333333333,1
68565,0.3333333333333333,1
68396,0.3333333333333333,1
68337,0.3333333333333333,1
68327,0.3333333333333333,1
68266,0.3333333333333333,1
69790,0.3333333333333333,1
69825,0.3333333333333333,1
70031,0.3333333333333333,1
71121,0.3333333333333333,1
71670,0.3333333333333333,1
71577,0.3333333333333333,1
71508,0.3333333333333333,1
71441,0.3333333333333333,1
71406,0.3333333333333333,1
71256,0.3333333333333333,1
71193,0.3333333333333333,1
71175,0.3333333333333333,1
71094,0.3333333333333333,1
70076,0.3333333333333333,1
71075,0.3333333333333333,1
70838,0.3333333333333333,1
70729,0.3333333333333333,1
42316,0.3333333333333333,1
70469,0.3333333333333333,1
70425,0.3333333333333333,1
70211,0.3333333333333333,1
70172,0.3333333333333333,1
76533,0.3333333333333333,1
76631,0.3333333333333333,1
76677,0.3333333333333333,1
76802,0.3333333333333333,1
81711,0.3333333333333333,1
81550,0.3333333333333333,1
81537,0.3333333333333333,1
81420,0.3333333333333333,1
81316,0.3333333333333333,1
81292,0.3333333333333333,1
81291,0.3333333333333333,1
81250,0.3333333333333333,1
81160,0.3333333333333333,1
81115,0.3333333333333333,1
81061,0.3333333333333333,1
81038,0.3333333333333333,1
80964,0.3333333333333333,1
80960,0.3333333333333333,1
80920,0.3333333333333333,1
80904,0.3333333333333333,1
80849,0.3333333333333333,1
80787,0.3333333333333333,1
80738,0.3333333333333333,1
81731,0.3333333333333333,1
81780,0.3333333333333333,1
81945,0.3333333333333333,1
82879,0.3333333333333333,1
83298,0.3333333333333333,1
83242,0.3333333333333333,1
83225,0.3333333333333333,1
83200,0.3333333333333333,1
83125,0.3333333333333333,1
82991,0.3333333333333333,1
82983,0.3333333333333333,1
82951,0.3333333333333333,1
82750,0.3333333333333333,1
82034,0.3333333333333333,1
82676,0.3333333333333333,1
82663,0.3333333333333333,1
82594,0.3333333333333333,1
82576,0.3333333333333333,1
82557,0.3333333333333333,1
82442,0.3333333333333333,1
82428,0.3333333333333333,1
82370,0.3333333333333333,1
80642,0.3333333333333333,1
80572,0.3333333333333333,1
80472,0.3333333333333333,1
77639,0.3333333333333333,1
78306,0.3333333333333333,1
78042,0.3333333333333333,1
78019,0.3333333333333333,1
77991,0.3333333333333333,1
77988,0.3333333333333333,1
77896,0.3333333333333333,1
77802,0.3333333333333333,1
77695,0.3333333333333333,1
77557,0.3333333333333333,1
78480,0.3333333333333333,1
77434,0.3333333333333333,1
77343,0.3333333333333333,1
77262,0.3333333333333333,1
77212,0.3333333333333333,1
76926,0.3333333333333333,1
76881,0.3333333333333333,1
76864,0.3333333333333333,1
76856,0.3333333333333333,1
78324,0.3333333333333333,1
78581,0.3333333333333333,1
80307,0.3333333333333333,1
79502,0.3333333333333333,1
80282,0.3333333333333333,1
80072,0.3333333333333333,1
80068,0.3333333333333333,1
80021,0.3333333333333333,1
79911,0.3333333333333333,1
79883,0.3333333333333333,1
79561,0.3333333333333333,1
79503,0.3333333333333333,1
79459,0.3333333333333333,1
78620,0.3333333333333333,1
79381,0.3333333333333333,1
79362,0.3333333333333333,1
79275,0.3333333333333333,1
79010,0.3333333333333333,1
78953,0.3333333333333333,1
78836,0.3333333333333333,1
78727,0.3333333333333333,1
78683,0.3333333333333333,1
42319,0.3333333333333333,1
99799,0.3333333333333333,1
42250,0.3333333333333333,1
17031,0.3333333333333333,1
18007,0.3333333333333333,1
17682,0.3333333333333333,1
17591,0.3333333333333333,1
17366,0.3333333333333333,1
17232,0.3333333333333333,1
17218,0.3333333333333333,1
17163,0.3333333333333333,1
17057,0.3333333333333333,1
16740,0.3333333333333333,1
19612,0.3333333333333333,1
16584,0.3333333333333333,1
16544,0.3333333333333333,1
16532,0.3333333333333333,1
16495,0.3333333333333333,1
16433,0.3333333333333333,1
16420,0.3333333333333333,1
16298,0.3333333333333333,1
16231,0.3333333333333333,1
18044,0.3333333333333333,1
18137,0.3333333333333333,1
18149,0.3333333333333333,1
18236,0.3333333333333333,1
19444,0.3333333333333333,1
19378,0.3333333333333333,1
19376,0.3333333333333333,1
19223,0.3333333333333333,1
18980,0.3333333333333333,1
18906,0.3333333333333333,1
18892,0.3333333333333333,1
18848,0.3333333333333333,1
18795,0.3333333333333333,1
18493,0.3333333333333333,1
18455,0.3333333333333333,1
18428,0.3333333333333333,1
18415,0.3333333333333333,1
18390,0.3333333333333333,1
18381,0.3333333333333333,1
18276,0.3333333333333333,1
18244,0.3333333333333333,1
16221,0.3333333333333333,1
16146,0.3333333333333333,1
16136,0.3333333333333333,1
14769,0.3333333333333333,1
14686,0.3333333333333333,1
14582,0.3333333333333333,1
14578,0.3333333333333333,1
14518,0.3333333333333333,1
14508,0.3333333333333333,1
14487,0.3333333333333333,1
14326,0.3333333333333333,1
14267,0.3333333333333333,1
14023,0.3333333333333333,1
13928,0.3333333333333333,1
13852,0.3333333333333333,1
13766,0.3333333333333333,1
13711,0.3333333333333333,1
13540,0.3333333333333333,1
13474,0.3333333333333333,1
13453,0.3333333333333333,1
13436,0.3333333333333333,1
14744,0.3333333333333333,1
14939,0.3333333333333333,1
16069,0.3333333333333333,1
15014,0.3333333333333333,1
15944,0.3333333333333333,1
15872,0.3333333333333333,1
15778,0.3333333333333333,1
15718,0.3333333333333333,1
15676,0.3333333333333333,1
15576,0.3333333333333333,1
15572,0.3333333333333333,1
15506,0.3333333333333333,1
15503,0.3333333333333333,1
15333,0.3333333333333333,1
15315,0.3333333333333333,1
15275,0.3333333333333333,1
15227,0.3333333333333333,1
15187,0.3333333333333333,1
15114,0.3333333333333333,1
15030,0.3333333333333333,1
15017,0.3333333333333333,1
19528,0.3333333333333333,1
19656,0.3333333333333333,1
26576,0.3333333333333333,1
24092,0.3333333333333333,1
24954,0.3333333333333333,1
24902,0.3333333333333333,1
24812,0.3333333333333333,1
24688,0.3333333333333333,1
24487,0.3333333333333333,1
24427,0.3333333333333333,1
24335,0.3333333333333333,1
24094,0.3333333333333333,1
23744,0.3333333333333333,1
42230,0.3333333333333333,1
23694,0.3333333333333333,1
23582,0.3333333333333333,1
23459,0.3333333333333333,1
23457,0.3333333333333333,1
23451,0.3333333333333333,1
23401,0.3333333333333333,1
23327,0.3333333333333333,1
23256,0.3333333333333333,1
25035,0.3333333333333333,1
25083,0.3333333333333333,1
25103,0.3333333333333333,1
25149,0.3333333333333333,1
26403,0.3333333333333333,1
26361,0.3333333333333333,1
26306,0.3333333333333333,1
26247,0.3333333333333333,1
26130,0.3333333333333333,1
26086,0.3333333333333333,1
26077,0.3333333333333333,1
25978,0.3333333333333333,1
25844,0.3333333333333333,1
25807,0.3333333333333333,1
25732,0.3333333333333333,1
25653,0.3333333333333333,1
25632,0.3333333333333333,1
25580,0.3333333333333333,1
25373,0.3333333333333333,1
25361,0.3333333333333333,1
25271,0.3333333333333333,1
23243,0.3333333333333333,1
23159,0.3333333333333333,1
22995,0.3333333333333333,1
21531,0.3333333333333333,1
21368,0.3333333333333333,1
21223,0.3333333333333333,1
21156,0.3333333333333333,1
21036,0.3333333333333333,1
21034,0.3333333333333333,1
20959,0.3333333333333333,1
20953,0.3333333333333333,1
20917,0.3333333333333333,1
20912,0.3333333333333333,1
20498,0.3333333333333333,1
20416,0.3333333333333333,1
20376,0.3333333333333333,1
20302,0.3333333333333333,1
20263,0.3333333333333333,1
20198,0.3333333333333333,1
20046,0.3333333333333333,1
19812,0.3333333333333333,1
21387,0.3333333333333333,1
21549,0.3333333333333333,1
22986,0.3333333333333333,1
21560,0.3333333333333333,1
22921,0.3333333333333333,1
22905,0.3333333333333333,1
22855,0.3333333333333333,1
22777,0.3333333333333333,1
22712,0.3333333333333333,1
22700,0.3333333333333333,1
22552,0.3333333333333333,1
22484,0.3333333333333333,1
22415,0.3333333333333333,1
22385,0.3333333333333333,1
22244,0.3333333333333333,1
22142,0.3333333333333333,1
22011,0.3333333333333333,1
21945,0.3333333333333333,1
21796,0.3333333333333333,1
21769,0.3333333333333333,1
21761,0.3333333333333333,1
13389,0.3333333333333333,1
13314,0.3333333333333333,1
13239,0.3333333333333333,1
4927,0.3333333333333333,1
5310,0.3333333333333333,1
5285,0.3333333333333333,1
5236,0.3333333333333333,1
5197,0.3333333333333333,1
5142,0.3333333333333333,1
5066,0.3333333333333333,1
5015,0.3333333333333333,1
4976,0.3333333333333333,1
4880,0.3333333333333333,1
13077,0.3333333333333333,1
4869,0.3333333333333333,1
4779,0.3333333333333333,1
4757,0.3333333333333333,1
4741,0.3333333333333333,1
4681,0.3333333333333333,1
4621,0.3333333333333333,1
4477,0.3333333333333333,1
4282,0.3333333333333333,1
5357,0.3333333333333333,1
5364,0.3333333333333333,1
5388,0.3333333333333333,1
5404,0.3333333333333333,4
6674,0.3333333333333333,1
6613,0.3333333333333333,1
6596,0.3333333333333333,1
6475,0.3333333333333333,1
6317,0.3333333333333333,1
6293,0.3333333333333333,1
6280,0.3333333333333333,1
6189,0.3333333333333333,1
6048,0.3333333333333333,1
6035,0.3333333333333333,1
5963,0.3333333333333333,1
5907,0.3333333333333333,1
5859,0.3333333333333333,1
5809,0.3333333333333333,1
5709,0.3333333333333333,1
5636,0.3333333333333333,1
5576,0.3333333333333333,1
4148,0.3333333333333333,1
4138,0.3333333333333333,1
4131,0.3333333333333333,1
2176,0.3333333333333333,1
2092,0.3333333333333333,1
2066,0.3333333333333333,1
2054,0.3333333333333333,1
1954,0.3333333333333333,1
1953,0.3333333333333333,1
1890,0.3333333333333333,1
1746,0.3333333333333333,1
1613,0.3333333333333333,1
1535,0.3333333333333333,1
1466,0.3333333333333333,1
1084,0.3333333333333333,1
924,0.3333333333333333,1
896,0.3333333333333333,1
696,0.3333333333333333,1
656,0.3333333333333333,1
388,0.3333333333333333,1
65,0.3333333333333333,1
